instance_id,oracle_max_iou,best_gt_id,precision_at_best_gt,recall_at_best_gt,num_points
496,0.870213363743038,770,0.8971392547409314,0.9666605470901414,58691
497,0.7829115393545392,578,0.8158722477619162,0.9509306260575296,16532
498,0.8733991182028134,172,0.8777297183247178,0.9943826939165771,9479
499,0.908602305061363,283,0.9100670754526874,0.9982317092424768,34737
500,0.0,1,0.0,0.0,8272
501,0.0,1,0.0,0.0,5435
502,0.0,1,0.0,0.0,17327
503,0.0,1,0.0,0.0,3450
504,0.0,1,0.0,0.0,9669
505,0.0,1,0.0,0.0,40714
506,0.0,1,0.0,0.0,14095
507,0.0,1,0.0,0.0,4117
